time,user,text
2/1/2020 11:00,511NYMidHudson,Construction on SawMillRiverParkway NB from START ROUTE Saw Mill River Parkway; Bronx-Westchester County Line;..
2/1/2020 10:47,511NY,Cleared: Construction on VerrazanonarrowsBridge EB at Brooklyn Bound
2/1/2020 10:20,511NY,Updated: Closure on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side - Center Tube
2/1/2020 10:17,511NY,Cleared: Construction on NewJerseyTurnpikeHudsonCountyExtension EB from New Jersey Turnpike South to West of Newark Bay Bridge
2/1/2020 10:16,511NY,Cleared: Construction on GrandCentralParkway WB from Union Turnpike to Main Street
2/1/2020 10:16,511NY,Cleared: Construction on GrandCentralParkway WB at Jackie Robinson Parkway
2/1/2020 10:16,511NY,Cleared: Construction on JackieRobinsonParkway EB at W/B Grand Central Parkway
2/1/2020 10:16,511NY,Cleared: Construction on GrandCentralParkway EB at Jackie Robinson Parkway
2/1/2020 10:01,511NYC,Updated: Construction on JackieRobinsonParkway EB at W/B Grand Central Parkway
2/1/2020 10:01,511NY,Updated: Construction on GrandCentralParkway EB at Jackie Robinson Parkway
2/1/2020 10:01,511NY,Updated: Construction on NewJerseyTurnpikeHudsonCountyExtension WB from East of Newark Bay Bridge to East
2/1/2020 10:01,511NYC,Updated: Construction on GrandCentralParkway WB from Union Turnpike to Main Street
2/1/2020 10:01,511NYC,Updated: Construction on GrandCentralParkway WB at Jackie Robinson Parkway
2/1/2020 10:01,511NY,Updated: Construction on NewJerseyTurnpikeHudsonCountyExtension EB from New Jersey Turnpike South to West
2/1/2020 0:31,511NYC,Special Event on BarclaysCenter
2/1/2020 0:26,511NYC,Incident on HempsteadBranch WB at Atlantic Terminal
2/1/2020 0:20,511NYC,Updated: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to Henry Hudson Parkway
2/1/2020 0:01,511NYC,Special Event on MadisonSquareGarden at the Arena
1/31/2020 9:47,511NY,Cleared: Closure on LincolnTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 9:32,511NY,Construction on MarineParkwayBridge SB at Rockaway Bound
1/31/2020 9:26,511NY,Cleared: Construction on ThrogsNeckBridge SB at Queens Bound
1/31/2020 9:19,511NY,Cleared: Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/31/2020 9:17,511NY,Cleared: Construction on UnionTurnpike WB from Park Dr to Queens Blvd
1/31/2020 9:17,511NY,Cleared: Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 9:01,511NY,Updated: Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/31/2020 9:01,511NY,Updated: Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/31/2020 9:01,511NY,Cleared: Construction on VerrazanonarrowsBridge EB at Brooklyn Bound
1/31/2020 9:01,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/31/2020 8:47,511NY,Cleared: Construction on BronxwhitestoneBridge NB
1/31/2020 8:35,511NY,Cleared: Construction on HenryHudsonBridge SB at Manhattan Bound
1/31/2020 8:11,511NY,Cleared: Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 7:42,511NY,Closure on WestStreet SB at Brooklyn Battery Tunnel
1/31/2020 6:37,511NY,Construction on VerrazanonarrowsBridge EB at Brooklyn Bound
1/31/2020 6:36,511NY,Construction on VerrazanonarrowsBridge EB at Brooklyn Bound
1/31/2020 6:25,511NY,Construction on RFKTriboroughBridge NB at Bronx Bound
1/31/2020 5:41,511NY,Construction on ThrogsNeckBridge NB at Bronx Bound
1/31/2020 5:35,511NY,Cleared: Incident on GardenStateParkway NB at South of Raritan Toll Plaza
1/31/2020 5:10,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 5:10,511NY,Cleared: Incident on HollandTunnel EB at New Jersey
1/31/2020 5:01,511NY,Cleared: Special Event on RadioCityMusicHall
1/31/2020 5:00,511NY,Updated: Special Event on RadioCityMusicHall
1/31/2020 4:59,511NY,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 4:59,511NY,Cleared: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/31/2020 4:47,511NY,Construction on QueensMidtownTunnel at Manhattan Bound
1/31/2020 4:40,511NY,Closure on BrooklynBatteryTunnel
1/31/2020 4:28,511NY,Incident on GardenStateParkway NB at South of Raritan Toll Plaza
1/31/2020 4:25,511NY,Cleared: Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 4:23,511NY,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 4:15,511NYC,Incident on HollandTunnel EB at New Jersey
1/31/2020 4:13,511NY,Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 4:01,511NY,Updated: Special Event on NJPerformingArtsCenter at Prudential Hall
1/31/2020 3:57,511NY,Cleared: Special Event on NJPerformingArtsCenter at Prudential Hall
1/31/2020 3:49,511NY,Closure on LincolnTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 3:41,511NY,Construction on ThrogsNeckBridge SB at Queens Bound
1/31/2020 3:35,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 3:31,511NY,Updated: Special Event on PrudentialCenterROCK
1/31/2020 3:29,511NY,Construction on HenryHudsonBridge SB at Manhattan Bound
1/31/2020 3:28,511NY,Cleared: Special Event on PrudentialCenterROCK
1/31/2020 3:27,511NY,Cleared: Special Event on NJPerformingArtsCenter at Victoria Theater
1/31/2020 3:26,511NYC,Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/31/2020 3:22,511NYC,Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/31/2020 3:14,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/31/2020 3:01,511NY,Cleared: Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/31/2020 2:59,511NY,Cleared: Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/31/2020 2:57,511NY,Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/31/2020 2:56,511NYC,Construction on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/31/2020 2:42,511NY,Incident on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/31/2020 2:38,511NY,Cleared: Incident on GardenStateParkway NB at Toms River Toll Plaza
1/31/2020 2:28,511NY,Construction on UnionTurnpike WB from Park Dr to Queens Blvd
1/31/2020 2:26,511NY,Cleared: Incident on BeltSystemShoreParkway EB at Rockaway Parkway
1/31/2020 2:24,511NY,Cleared: Incident on NewLine
1/31/2020 2:24,511NY,Cleared: Incident on HavenLine
1/31/2020 2:18,511NY,Closure on QueensboroBridge EB at Queens Bound
1/31/2020 23:46,511NYC,Construction on GeorgeWashingtonBridge EB from Henry Hudson Parkway to New York Side/Lower Level
1/31/2020 23:44,511NYC,Construction on GeorgeWashingtonBridge WB from Henry Hudson Parkway to New York Side/Lower Level
1/31/2020 23:44,511NYC,Updated: Incident on HollandTunnel EB at New Jersey
1/31/2020 23:41,511NYC,Construction on GeorgeWashingtonBridge EB from New York Side/Lower Level to Henry Hudson Parkway
1/31/2020 23:39,511NYC,Updated: Construction on GeorgeWashingtonBridge EB from New York Side/Upper Level to Henry Hudson Parkway
1/31/2020 23:37,511NYC,Construction on GeorgeWashingtonBridge EB from New York Side/Upper Level to Henry Hudson Parkway
1/31/2020 23:30,511NYC,Closure on GeorgeWashingtonBridge WB from Henry Hudson Parkway to New York Side/Upper Level
1/31/2020 23:18,511NYC,Incident on HollandTunnel EB at New Jersey
1/31/2020 23:13,511NYC,Incident on LincolnTunnel EB at Mid-Tunnel - South Tube
1/31/2020 23:12,511NY,Construction on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/31/2020 23:08,511NYC,Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/31/2020 23:06,511NY,Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 23:02,511NY,Construction on GeorgeWashingtonBridge EB from New Jersey Side/Lower Level to New York Side/Lower Level
1/31/2020 23:00,511NY,Construction on GeorgeWashingtonBridge WB at Upper Trans Manhattan Expressway
1/31/2020 22:59,511NY,Construction on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/31/2020 22:56,511NY,Updated: Incident on HollandTunnel EB at New Jersey
1/31/2020 22:52,511NY,Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/31/2020 22:52,511NY,Construction on GeorgeWashingtonBridge EB at Palisades Interstate Parkway Toll Plaza
1/31/2020 22:51,511NYC,Construction on GeorgeWashingtonBridge EB from Henry Hudson Parkway to Lower Trans Manhattan Expressway
1/31/2020 22:49,511NY,Construction on GeorgeWashingtonBridge WB from Henry Hudson Parkway to New York Side/Lower Level
1/31/2020 22:49,511NY,Cleared: Incident on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 22:46,511NY,Cleared: Construction on BabylonBranch EB at Atlantic Terminal
1/31/2020 22:46,511NYC,Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/31/2020 22:45,511NY,Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to Henry Hudson Parkway
1/31/2020 22:44,511NY,Cleared: Incident on BrooklynBridge WB at Manhattan/Brooklyn Bound
1/31/2020 22:43,511NY,Construction on BabylonBranch EB at Atlantic Terminal
1/31/2020 22:41,511NYC,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 22:40,511NY,Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 22:38,511NY,Construction on HudsonTerrace NB from Bruce Renolds Boulevard to Merkle Street
1/31/2020 22:35,511NY,Incident on BrooklynBridge WB at Manhattan/Brooklyn Bound
1/31/2020 22:32,511NY,Incident on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 22:29,511NY,Cleared: Incident on RFKTriboroughBridge WB at Manhattan Span
1/31/2020 22:28,511NYC,Updated: Incident on HollandTunnel WB
1/31/2020 22:28,511NYC,Updated: Incident on HollandTunnel EB at New Jersey
1/31/2020 22:24,511NY,Updated: Construction on PortNewarkElizabethMarineTerminal
1/31/2020 22:23,511NY,Updated: Construction on PortNewarkElizabethMarineTerminal
1/31/2020 22:16,511NY,Cleared: Construction on MarineParkwayBridge NB at Brooklyn Bound
1/31/2020 22:16,511NY,Cleared: Incident on GardenStateParkway SB at South of Raritan Toll Plaza
1/31/2020 22:16,511NY,Cleared: Construction on CrossBayBridge NB at Queens Bound
1/31/2020 22:14,511NY,Incident on PulaskiSkyway NB at Tonnelle Circle
1/31/2020 22:13,511NY,Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 22:11,511NYC,Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 22:02,511NYC,Incident on HollandTunnel WB
1/31/2020 22:01,511NY,Updated: Construction on MarineParkwayBridge NB at Brooklyn Bound
1/31/2020 22:01,511NY,Updated: Construction on CrossBayBridge NB at Queens Bound
1/31/2020 22:01,511NY,Incident on GardenStateParkway SB at South of Raritan Toll Plaza
1/31/2020 22:00,511NYC,Incident on HollandTunnel EB at New Jersey
1/31/2020 20:43,511NYMidHudson,Updated: Incident on PalisadesInterstateParkway NB at START ROUTE Palisades Interstate Parkway; New Jersey
1/31/2020 20:39,511NYC,Construction on LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 20:38,511NYMidHudson,Incident on PalisadesInterstateParkway NB at START ROUTE Palisades Interstate Parkway; New Jersey State Line
1/31/2020 20:31,511NYC,Updated: Construction on GeorgeWashingtonBridge EB from New York Side/Lower Level to Lower Trans
1/31/2020 20:30,511NYC,Construction on LincolnTunnel Both directions
1/31/2020 20:26,511NYC,Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 20:25,511NYC,Updated: Incident on GeorgeWashingtonBridge WB from Henry Hudson Parkway to New York Side/Upper Level
1/31/2020 20:01,511NY,Special Event on VerrazanonarrowsBridge WB at Staten Island Bound Upper Level
1/31/2020 20:01,511NYC,Updated: Construction on BayonneBridge NB from New York Side to New Jersey Side
1/31/2020 20:01,511NY,Updated: Construction on NarrowsRoadNorth WB from Hylan Boulevard to Neckar Avenue
1/31/2020 20:01,511NY,Updated: Construction on CrossBayBridge SB at Rockaway Bound
1/31/2020 20:01,511NY,Updated: Construction on HudsonTerrace NB from Bruce Reynolds Boulevard to Merkle Street
1/31/2020 20:01,511NY,Updated: Construction on BeltSystemSouthernParkway Both directions at North Conduit Avenue
1/31/2020 1:52,511NY,Updated: Incident on GardenStateParkway NB at Toms River Toll Plaza
1/31/2020 1:44,511NY,Incident on GardenStateParkway NB at Toms River Toll Plaza
1/31/2020 1:23,511NY,Cleared: Incident on BeltSystemShoreParkway WB at Crossbay Boulevard
1/31/2020 1:20,511NY,Cleared: Incident on TaconicStateParkway SB at Croton Reservoir Bridge
1/31/2020 1:19,511NY,Cleared: Incident on PortNewarkElizabethMarineTerminal
1/31/2020 1:13,511NY,Incident on PortNewarkElizabethMarineTerminal
1/31/2020 1:08,511NY,Updated: Incident on HavenLine
1/31/2020 1:08,511NY,Updated: Incident on NewLine
1/31/2020 1:04,511NYC,Incident on BeltSystemShoreParkway EB at Rockaway Parkway
1/31/2020 1:01,511NY,Cleared: Special Event on VerrazanonarrowsBridge WB at Staten Island Bound Upper Level
1/31/2020 1:01,511NY,Special Event on RadioCityMusicHall
1/31/2020 1:01,511NY,Special Event on NJPerformingArtsCenter at Prudential Hall
1/31/2020 1:01,511NY,Special Event on NJPerformingArtsCenter at Victoria Theater
1/31/2020 19:59,511NY,Incident on GeorgeWashingtonBridge WB from Henry Hudson Parkway to New York Side/Upper Level
1/31/2020 19:55,511NY,Cleared: Construction on KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side
1/31/2020 19:48,511NY,Cleared: Construction on NarrowsRoadSouth from Neckar Ave to Hylan Boulevard
1/31/2020 19:46,511NY,Cleared: Construction on BrooklynBatteryTunnel SB at Brooklyn Bound
1/31/2020 19:46,511NY,Cleared: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to Henry Hudson Parkway
1/31/2020 19:46,511NY,Cleared: Construction on BrooklynBatteryTunnel NB at Manhattan Bound
1/31/2020 19:43,511NY,Cleared: Construction on BayonneBridge SB at New York Side
1/31/2020 19:31,511NYC,Updated: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower..
1/31/2020 19:31,511NYC,Updated: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to Henry Hudson Parkway
1/31/2020 19:31,511NY,Updated: Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 19:21,511NY,Cleared: Incident on HarlemRiverDrive Both directions from Franklin D. Roosevelt Drive; END ROUTE Harlem River Drive to START ROUTE...
1/31/2020 19:16,511NY,Cleared: Construction on WestFordhamRoad SB at Major Deegan Expressway
1/31/2020 19:16,511NY,Cleared: Construction on GrandCentralParkway Both directions from Main Street to Union Turnpike
1/31/2020 19:10,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level
1/31/2020 19:01,511NYC,Updated: Construction on WestFordhamRoad SB at Major Deegan Expressway
1/31/2020 19:01,511NY,Cleared: Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 19:01,511NYC,Updated: Construction on GrandCentralParkway Both directions from Main Street to Union Turnpike
1/31/2020 18:58,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Lower Level
1/31/2020 18:52,511NY,Construction on EngleStreet NB at East Hamilton Avenue
1/31/2020 18:43,511NY,Cleared: Construction on BeltSystemSouthernParkway WB at Cohancy Street
1/31/2020 18:39,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/31/2020 18:39,511NYC,Updated: Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/31/2020 18:38,511NY,Cleared: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 18:33,511NY,Cleared: Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/31/2020 18:31,511NYC,Updated: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 18:29,511NY,Updated: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 18:27,511NY,Updated: Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 18:27,511NYC,Updated: Incident on GeorgeWashingtonBridge EB at Mid-Span/Upper Level
1/31/2020 18:13,511NYC,Incident on GeorgeWashingtonBridge WB at New York Side/Upper Level
1/31/2020 18:12,511NY,Incident on GeorgeWashingtonBridge WB at New York Side/Lower Level
1/31/2020 18:10,511NYC,Incident on GeorgeWashingtonBridge EB at Mid-Span/Upper Level
1/31/2020 18:10,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at Mid-Span/Upper Level
1/31/2020 18:03,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 17:58,511NYC,Incident on GeorgeWashingtonBridge EB at Mid-Span/Upper Level
1/31/2020 17:01,511NY,Cleared: Construction on BlossomRoad EB from Landing Road North to Browncroft Boulevard
1/31/2020 16:36,511NY,Incident on VerrazanonarrowsBridge EB at Brooklyn Bound Lower Level
1/31/2020 16:29,511NY,Cleared: Construction on MidHudsonBridge EB from Ulster County Side to Dutchess County Side
1/31/2020 16:10,511NYC,Construction on BeltSystemSouthernParkway WB at Cohancy Street
1/31/2020 16:05,511NY,Cleared: Incident on TIMTest EB at Secondary Avenue
1/31/2020 16:02,511NYC,Incident on HarlemRiverDrive Both directions from Franklin D. Roosevelt Drive; END ROUTE Harlem River Drive
1/31/2020 16:01,511NYC,Incident on FranklinDRooseveltDrive Both directions from START ROUTE Franklin D. Roosevelt Drive; West Street;..
1/31/2020 15:54,511NYMidHudson,Construction on MidHudsonBridge EB from Ulster County Side to Dutchess County Side
1/31/2020 15:01,511NYMidHudson,Construction on TaconicStateParkway SB at Lakeview Avenue
1/31/2020 14:56,511NYC,Construction on RFKTriboroughBridge NB at Queens Span
1/31/2020 14:31,511NYMidHudson,Construction on TaconicStateParkway NB at Lakeview Avenue
1/31/2020 14:22,511NYC,Incident on GeorgeWashingtonBridge EB at Mid-Span/Upper Level
1/31/2020 14:15,511NYMidHudson,Construction on KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Side
1/31/2020 14:11,511nyLongIsland,Updated: Construction on OceanParkwayNassauSuffolk WB from Robert Moses State Parkway to Oak Beach Road
1/31/2020 14:03,511NYC,Construction on WilliamsburgBridge EB from Manhattan Side to Brooklyn Side
1/31/2020 14:02,511NYMidHudson,Construction on WestchesterAvenue WB from Kenilworth Road to Bryant Avenue
1/31/2020 14:02,511nyRochester,Construction on BlossomRoad EB from Landing Road North to Browncroft Boulevard
1/31/2020 13:50,511NYC,Construction on NarrowsRoadSouth from Neckar Ave to Hylan Boulevard
1/31/2020 13:46,511NY,Construction on GeorgeWashingtonBridge WB at New Jersey Side/Lower Level
1/31/2020 13:37,511NY,Cleared: Incident on MidHudsonBridge EB from Ulster County Side to Dutchess County Side
1/31/2020 13:37,511NY,Incident on HudsonLine NB at Grand Central Terminal
1/31/2020 13:37,511NY,Incident on MidHudsonBridge EB from Ulster County Side to Dutchess County Side
1/31/2020 13:34,511NYC,Updated: Incident on BeltSystemCrossIslandParkway NB from START ROUTE Belt System - Cross Island Parkway;
1/31/2020 13:33,511NYC,Updated: Incident on HarlemRiverDrive SB from Madison Avenue Bridge; Ramp to Franklin D. Roosevelt Drive;
1/31/2020 13:30,511NY,Cleared: Incident on HollandTunnel EB at New Jersey
1/31/2020 13:26,511NY,Updated: Incident on HarlemRiverDrive SB from Adam Clayton Powell Jr Boulevard; Macombs Dam Bridge to
1/31/2020 13:16,511NYC,Construction on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/31/2020 13:11,511NY,Construction on ThrogsNeckBridge SB at Queens Bound
1/31/2020 13:03,511NY,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 13:03,511NY,Updated: Construction on RFKTriboroughBridge SB
1/31/2020 12:56,511NY,Cleared: Incident on RiverLine at Entertainment Center
1/31/2020 12:55,511NYMidHudson,Incident on MidHudsonBridge EB from Ulster County Side to Dutchess County Side
1/31/2020 12:40,511NYC,Construction on GeorgeWashingtonBridge WB from New York Side/Upper Level to New Jersey Side/Upper Level
1/31/2020 12:38,511NYC,Construction on BayonneBridge SB at New York Side
1/31/2020 12:38,511NYC,Incident on RFKTriboroughBridge WB at Manhattan Span
1/31/2020 12:35,511NYC,Incident on GeorgeWashingtonBridge EB at Upper Trans Manhattan Expressway
1/31/2020 12:33,511NYC,Incident on BeltSystemCrossIslandParkway NB from START ROUTE Belt System - Cross Island Parkway;
1/31/2020 12:27,511NYC,Updated: Incident on BeltSystemSouthernParkway WB from Springfield Boulevard to Cohancy Street
1/31/2020 12:27,511NYC,Updated: Incident on HarlemRiverDrive SB from Adam Clayton Powell Jr Boulevard; Macombs Dam Bridge to
1/31/2020 12:07,511NYC,Updated: Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 12:04,511NY,Cleared: Incident on GeorgeWashingtonBridge EB from New York Side/Lower Level to Henry Hudson Parkway
1/31/2020 12:03,511NY,Cleared: Incident on ToLine
1/31/2020 12:03,511NY,Updated: Incident on GeorgeWashingtonBridge EB from New York Side/Lower Level to Henry Hudson Parkway
1/31/2020 12:03,511NY,Cleared: Incident on JSQLine
1/31/2020 12:03,511NY,Cleared: Incident on HOBLine
1/31/2020 11:59,511NY,Incident on RiverLine at Entertainment Center
1/31/2020 11:57,511NY,Updated: Incident on HollandTunnel EB at New Jersey
1/31/2020 11:53,511NY,Incident on GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressway
1/31/2020 11:44,511NY,Updated: Incident on HOBLine
1/31/2020 11:31,511NYC,Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 11:29,511NYC,Incident on HollandTunnel EB at New Jersey
1/31/2020 11:29,511NY,Cleared: Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 11:24,511NY,Cleared: Incident on LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 11:21,511NY,Updated: Incident on JSQLine
1/31/2020 11:21,511NY,Updated: Construction on HOBLine
1/31/2020 11:21,511NY,Updated: Incident on ToLine
1/31/2020 11:20,511NYC,Incident on LincolnTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 11:18,511NY,Incident on HarlemRiverDrive SB from Adam Clayton Powell Jr Boulevard; Macombs Dam Bridge to Franklin
1/31/2020 11:05,511NY,Cleared: Construction on MarineParkwayBridge SB at Rockaway Bound
1/31/2020 11:02,511NY,Special Event on BrooklynBatteryTunnel NB at Manhattan Bound
1/31/2020 11:02,511NY,Incident on GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaza
1/31/2020 11:02,511NY,Special Event on QueensMidtownTunnel WB at Manhattan Bound
1/31/2020 11:00,511NY,Special Event on VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level
1/31/2020 10:54,511NY,Construction on HOBLine Both directions
1/31/2020 10:54,511NY,Incident on ToLine
1/31/2020 10:52,511nyRochester,Construction on BlossomRoad EB from Landing Road North to Browncroft Boulevard
1/31/2020 10:46,511NY,Cleared: Construction on QueensMidtownTunnel EB at Queens Bound
1/31/2020 10:46,511NY,Cleared: Construction on QueensMidtownTunnel WB at Manhattan Bound
1/31/2020 10:40,511NY,Cleared: Closure on BrooklynBatteryTunnel
1/31/2020 10:35,511NY,Construction on OceanParkwayNassauSuffolk WB from Cedar Beach Town Park to Town of Oyster Bay and Town
1/31/2020 10:34,511NY,Construction on LoopParkway Both directions from Long Creek Bridge to Meadowbrook State Parkway
1/31/2020 10:31,511NY,Updated: Construction on BrooklynBatteryTunnel SB at Brooklyn Bound
1/31/2020 10:31,511NYC,Updated: Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/31/2020 10:31,511NY,Updated: Construction on QueensMidtownTunnel EB at Queens Bound
1/31/2020 10:31,511NY,Updated: Construction on BrooklynBatteryTunnel NB at Manhattan Bound
1/31/2020 10:31,511NY,Updated: Construction on QueensMidtownTunnel WB at Manhattan Bound
1/31/2020 10:17,511NY,Cleared: Construction on HenryHudsonBridge NB at Bronx Bound
1/31/2020 10:17,511NY,Cleared: Construction on LincolnTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 10:13,511NY,Cleared: Construction on RFKTriboroughBridge NB at Bronx Bound
1/31/2020 10:13,511NY,Cleared: Construction on QueensMidtownTunnel at Manhattan Bound
1/31/2020 10:07,511NY,Cleared: Construction on ThrogsNeckBridge NB at Bronx Bound
1/31/2020 10:04,511NY,Cleared: Closure on WestStreet SB at Brooklyn Battery Tunnel
1/31/2020 10:02,511NY,Updated: Construction on LincolnTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 10:02,511NYC,Updated: Closure on GeorgeWashingtonBridge WB from New York Side/Lower Level to New Jersey Side/Lower Level
1/31/2020 10:02,511NYC,Updated: Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/31/2020 10:02,511NY,Updated: Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/31/2020 10:02,511NY,Updated: Closure on GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Level
1/31/2020 10:01,511NY,Updated: Construction on HenryHudsonBridge SB at Manhattan Bound
1/31/2020 10:01,511NY,Updated: Construction on HenryHudsonBridge NB at Bronx Bound
1/31/2020 0:43,511NY,Cleared: Incident on LincolnTunnel EB at from New Jersey.
1/31/2020 0:38,511NYMidHudson,Incident on TaconicStateParkway SB at Croton Reservoir Bridge
1/31/2020 0:13,511NYC,Incident on HollandTunnel EB at New Jersey
1/30/2020 9:52,511NY,Cleared: Construction on ThrogsNeckBridge at Queens Bound
1/30/2020 9:46,511NY,Cleared: Closure on LincolnTunnel Both directions from New Jersey Side - Center Tube to New York Side - Center Tube
1/30/2020 9:40,511NY,Cleared: Construction on GeorgeWashingtonBridge WB at Lower Trans Manhattan Expressway
1/30/2020 9:40,511NY,Cleared: Construction on NewJerseyTurnpikePennsylvaniaExt EB from East of Delaware River Bridge to East of Toll Plaza
1/30/2020 9:39,511NY,Cleared: Construction on HollandTunnel WB from New York Side - North Tube to New Jersey Side - North Tube
1/30/2020 9:39,511NY,Cleared: Construction on HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tube
1/30/2020 9:36,511NY,Cleared: Construction on HenryHudsonBridge at Manhattan Bound
1/30/2020 9:36,511NY,Cleared: Incident on BronxRiverParkway NB at East Gun Hill Road
1/30/2020 9:14,511NYC,Incident on BronxRiverParkway NB at East Gun Hill Road
1/30/2020 9:14,511NY,Cleared: Incident on HollandTunnel WB
1/30/2020 9:02,511NY,Cleared: Construction on PortJersey
1/30/2020 9:01,511NY,Updated: Construction on PortJersey
