time,user,text
1/29/2020 1:01,511NYC,Construction on #LProject Both directions from Rockaway Parkway-Canarsie Station to 14th Street-Union Square Station
1/29/2020 1:01,511NY,Construction on #LLine Both directions from Bedford Avenue Station to 1st Avenue Station
1/29/2020 1:01,511NYMidHudson,Construction on #I84 Both directions from Pennsylvania State Line (I-84) to Exit 5 (I-84) - Maybrook (NY 208)
1/29/2020 1:01,511NYC,Construction on #LLine Both directions from Bedford Avenue Station to 1st Avenue Station
1/29/2020 1:01,511NY,Cleared: Special Event on #VerrazanonarrowsBridge WB at Staten Island Bound Upper Level
1/29/2020 1:00,511NY,Updated: Incident on #SelectBus at Jamaica Center
1/29/2020 1:00,511NY,Updated: Incident on #LocalBus at Jamaica Center
1/29/2020 1:00,511NY,Updated: Incident on #QueensBus at Jamaica Center
1/29/2020 1:00,511NY,Updated: Incident on #VariousBus Both directions at Jamaica Center
1/29/2020 0:59,511NY,Cleared: Incident on #1Line at 96th Street Station
1/29/2020 0:59,511NY,Cleared: Incident on #I287CrossWestchesterExpwy WB from Before Exit 10 (I-287) - Westchester Ave (Rte 120 - Rte 120A) to Exit 9 (I-287)...
1/29/2020 0:58,511NY,Incident on #NLine Both directions from Kings Highway Station to 86th Street Station
1/29/2020 0:58,511NYC,Incident on #NLine Both directions from Kings Highway Station to 86th Street Station
1/29/2020 0:57,511NY,Construction on #NewJerseyTurnpikei95 NB from Exit 70B - Teaneck to Exit 72A (SB) - NJ 4
1/29/2020 0:55,511NY,Cleared: Incident on #I684 NB at Exit 6A - NY 22 to NY 138 - Goldens Bridge (Northbound Exit Ramp)
1/29/2020 0:55,511NY,Incident on #I495 EB from Exit 19 - Woodhaven Boulevard / Queens Boulevard to Exit 22A - Grand Central Parkwy
1/29/2020 0:54,511NY,Cleared: Incident on #I80 EB at East of Exit 4 - NJ 94/US 46
1/29/2020 0:54,511NY,Incident on #US19TonnelleAvenue NB at North of Secaucus Rd
1/29/2020 0:53,511NY,Cleared: Incident on #2Line SB from 96th Street Station to 72nd Street Station
1/29/2020 0:51,511NY,Cleared: Incident on #I278 EB from Exit 24 - NY 27; Prospect Expressway Exit to Exit 28A - Old Fulton Street; Cadman Plaza West
1/29/2020 0:49,511NY,Cleared: Incident on #TaconicStateParkway SB at Exit - NY 203
1/29/2020 0:47,511NY,Cleared: Incident on #US46 WB at East of CR 621/Hook Mountain Rd
1/29/2020 0:45,511NY,Cleared: Incident on #B4Bus from Bay Ridge Parkway : 20th Street to Bay Ridge Parkway : 18th Avenue
1/29/2020 0:44,511NY,Updated: Incident on #6Line at Bleecker Street Station
1/29/2020 0:44,511NY,Updated: Incident on #5Line at Bleecker Street Station
1/29/2020 0:44,511ny456,Updated: Incident on #5Line at Bleecker Street Station
1/29/2020 0:44,511ny456,Updated: Incident on #4Line at Bleecker Street Station
1/29/2020 0:42,511NYMidHudson,Updated: Incident on #HarlemLine from Valhalla Station to Hawthorne Station
1/29/2020 0:41,511NY,Cleared: Incident on #83Bus at Hackensack Bus Terminal
1/29/2020 0:40,511NY,Cleared: Incident on #NJ21 NB from Exit 13 - Randolph Av to Exit 14 - US 46
1/29/2020 0:40,511NY,Cleared: Incident on #US19TonnelleAvenue NB from NJ 139 Lower to Manhattan Av
1/29/2020 0:40,511NY,Updated: Incident on #QueensBus at Downtown Flushing
1/29/2020 0:40,511NY,Cleared: Incident on #I280 WB from Exit 16E - Essex St to Exit 14W - Clifton Av
1/29/2020 0:40,511NY,Updated: Incident on #VariousBus Both directions at Downtown Flushing
1/29/2020 0:40,511NY,Cleared: Incident on #NJ17 NB from I-80 to Passaic St
1/29/2020 0:40,511NY,Incident on #I81 NB at Exit 18 - Adams Street; Harrison Street
1/29/2020 0:40,511NY,Cleared: Incident on #NJ21 SB from Commerce St to Emmet St
1/29/2020 0:40,511NYC,Updated: Incident on #QueensBus at Downtown Flushing
1/29/2020 0:40,511NYC,Updated: Incident on #VariousBus Both directions at Downtown Flushing
1/29/2020 0:40,511nyCNY,Incident on #I81 NB at Exit 18 - Adams Street; Harrison Street
1/29/2020 0:39,511NY,Incident on #CorridorLine at Trenton Station
1/29/2020 0:39,511NY,Cleared: Construction on #BabylonBranch EB from Long Island City Station to Babylon Station
1/29/2020 0:39,511NY,Incident on #NortheastLine at Trenton Station
1/29/2020 0:39,511NY,Cleared: Incident on #NJ139Lower EB from West of NJ 139 Upper Roadway exit to Jersey Ave
1/29/2020 0:37,511NYC,Incident on #OysterBayBranch EB from Hunterspoint Avenue Station to Oyster Bay Station
1/29/2020 0:34,511NYMidHudson,Incident on #I684 NB at Exit 4 - NY 172 - Mount Kisco - Bedford
1/29/2020 0:34,511NY,Cleared: Incident on #LincolnTunnel EB at from New Jersey.
1/29/2020 0:33,511NY,Cleared: Incident on #NewJerseyTurnpike at Interchange 14 - I-78/US 1&amp;9
1/29/2020 0:32,511NY,Cleared: Incident on #I87NYSThruway SB from Before Exit 14 (I-87) - Spring Valley (Rte 59) to Exit 13 (I-87) - Palisades Interstate Parkway
1/29/2020 0:31,511NY,Cleared: Incident on #US1 SB from Washington Rd to Meadow Rd
1/29/2020 0:31,511NY,Cleared: Incident on #NJ47 SB at Ocean Av/Atlantic Ave
1/29/2020 0:31,511NY,Cleared: Incident on #I87Northway NB at Exit 6; NY 2; NY 7
1/29/2020 0:29,511NY,Updated: Incident on #ExpressBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NY,Updated: Incident on #BrooklynBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NYC,Updated: Incident on #ExpressBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NY,Updated: Incident on #VariousBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NYC,Updated: Incident on #BrooklynBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NY,Incident on #I287CrossWestchesterExpwy WB from Before Exit 10 (I-287) - Westchester Ave (Rte 120 - Rte 120A)
1/29/2020 0:29,511NYC,Updated: Incident on #VariousBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressway
1/29/2020 0:29,511NYMidHudson,Incident on #I287CrossWestchesterExpwy WB from Before Exit 10 (I-287) - Westchester Ave (Rte 120 - Rte 120A)
1/29/2020 0:28,511NY,Cleared: Incident on #GardenStateParkway NB from South of Exit 143C - NJ 124 to Exit 145 - I-280
1/29/2020 0:28,511NY,Cleared: Incident on #GardenStateParkway SB from South of Exit 135 - Central Ave to Exit 130B-A - US 1
1/29/2020 0:28,511NY,Incident on #NewJerseyTurnpike at Interchange 14 - I-78/US 1&amp;9
1/29/2020 0:27,511NY,Cleared: Construction on #PortWashingtonBranch WB from Great Neck Station to New York Penn Station
1/29/2020 0:27,511NY,Cleared: Incident on #GardenStateParkway SB from South of Exit 143 - NJ 124 to Exit 140 - US 22/NJ 82
1/29/2020 0:27,511NY,Cleared: Incident on #GardenStateParkway SB from South of Exit 149 - CR 506 to Exit 145 - I-280
1/29/2020 0:26,511NY,Updated: Incident on #I278 EB from Exit 24 - NY 27; Prospect Expressway Exit to Exit 28A - Old Fulton Street;..
1/29/2020 0:26,511NY,Cleared: Incident on #GardenStateParkway SB at South of Exit 136 - Stiles St
1/29/2020 0:25,511NY,Cleared: Incident on #GrandCentralParkway EB from Exit 12 - Route 25 Queens Boulevard to Exit 13 - I-678 - Van Wyck Expressway; Jackie...
1/29/2020 0:25,511NY,Cleared: Incident on #I495 EB from Exit 19 - Woodhaven Boulevard / Queens Boulevard to Exit 24 - Kissena Boulevard / 164th Street
1/29/2020 0:25,511NY,Incident on #I495 EB at Exit 22A - Grand Central Parkwy
1/29/2020 0:25,511NYC,Incident on #I495 EB at Exit 22A - Grand Central Parkwy
1/29/2020 0:24,511NY,Incident on #85Bus at Millcreek Mall
1/29/2020 0:23,511NY,Cleared: Incident on #BronxRiverParkway NB at Exit 11E - Cross County Parkway
1/29/2020 0:23,511NY,Updated: Incident on #I278 EB from 38 Street to Exit 28A - Old Fulton Street; Cadman Plaza West
1/29/2020 0:22,511NYMidHudson,Incident on #HarlemLine from Valhalla Station to Hawthorne Station
1/29/2020 0:21,511NY,Construction on #S15N NB at 1.00 miles before Exit 85 (RTE 99 SB)
1/29/2020 0:21,511NY,Cleared: Incident on #NJ42 NB at Exit 10B - CR 681/Lower Landing Rd
1/29/2020 0:20,511NY,Cleared: Incident on #DLine at 125th Street Station
1/29/2020 0:20,511NY,Cleared: Incident on #ALine NB at 125th Street Station
1/29/2020 0:15,511NY,Cleared: Incident on #I278 WB from Vanderbilt Avenue to Exit 26 - Hamilton Avenue
1/29/2020 0:15,511nyAlbany,Incident on #I87Northway NB at Exit 6; NY 2; NY 7
1/29/2020 0:15,511NY,Cleared: Incident on #BeltSystemSouthernParkway WB from 150th Street; Ramp to START ROUTE Belt System - Southern Parkway; Huron Street;...
1/29/2020 0:13,511NYC,Updated: Incident on #I278 EB from 38 Street to Exit 28A - Old Fulton Street; Cadman Plaza West
1/29/2020 0:12,511NYC,Closure on #78ThStreet WB from 4th Avenue to 3rd Avenue
1/29/2020 0:11,511NYMidHudson,Incident on #I684 NB at Exit 6A - NY 22 to NY 138 - Goldens Bridge (Northbound Exit Ramp)
1/29/2020 0:10,511NYC,Closure on #4ThAvenue Both directions from 77th street to 79th Street
1/29/2020 0:09,511NYC,Updated: Incident on #AllBus at Port Authority Bus Terminal
1/29/2020 0:08,511NYC,Incident on #AllBus at Port Authority Bus Terminal
1/29/2020 0:06,511NYMidHudson,Incident on #BronxRiverParkway NB at Exit 11E - Cross County Parkway
1/29/2020 0:03,511NYC,Updated: Incident on #I495 EB from Exit 19 - Woodhaven Boulevard / Queens Boulevard to Exit 24 -
1/29/2020 0:03,511NYC,Construction on #BabylonBranch EB from Long Island City Station to Babylon Station
1/29/2020 0:02,511NYC,Incident on #1Line at 96th Street Station
1/29/2020 0:02,511ny123,Incident on #1Line at 96th Street Station
1/29/2020 0:01,511nyAlbany,Construction on #I787 NB at Exit 7E; NY 378 eastbound
1/29/2020 0:01,511nyAlbany,Construction on #NY85 Both directions from Exit to State Office Campus to Western Ave
1/28/2020 23:57,511NY,Cleared: Construction on #320Bus Both directions from Mill Creek to North Bergen Park &amp; Ride-New York
1/28/2020 23:57,511NYC,Incident on #3Line from 96th Street Station to 72nd Street Station
1/28/2020 23:57,511NYC,Incident on #LincolnTunnel EB at Mid-Tunnel - South Tube
1/28/2020 23:57,511ny123,Incident on #2Line SB from 96th Street Station to 72nd Street Station
1/28/2020 23:54,511NYC,Incident on #5Line at 14th Street-Union Square Station
1/28/2020 23:54,511NYC,Incident on #4Line SB at 14th Street-Union Square Station
1/28/2020 23:54,511ny456,Incident on #5Line at 14th Street-Union Square Station
1/28/2020 23:54,511ny456,Incident on #4Line SB at 14th Street-Union Square Station
1/28/2020 23:47,511NYC,Incident on #5Line at Bleecker Street Station
1/28/2020 23:47,511NYC,Incident on #4Line SB at Bleecker Street Station
1/28/2020 23:47,511NYC,Incident on #RonkonkomaBranch EB from New York Penn Station to Hicksville Station
1/28/2020 23:46,511NYC,Incident on #B41Bus Both directions from Flatbush Avenue: Parkside Avenue to Flatbush Avenue: Nostrand Avenue
1/28/2020 23:45,511nyLongIsland,Construction on #PortWashingtonBranch WB from Great Neck Station to New York Penn Station
1/28/2020 23:43,511NYMidHudson,Incident on #TaconicStateParkway SB at Exit - NY 203
1/28/2020 23:43,511NY,Incident on #TaconicStateParkway SB at Exit - NY 203
1/28/2020 23:41,511nyRochester,Incident on #I90NYSThruway WB from Before Exit 44 (I-90) - Canandaigua (Rte 332) to Exit 44 (I-90) -
1/28/2020 23:39,511NYC,Incident on #M103Bus at Lexington Av and 112 St
1/28/2020 23:39,511NYC,Incident on #M102Bus at Lexington Av and 112 St
1/28/2020 23:39,511nyLongIsland,Incident on #NorthernStateParkway EB at Exit 36A - NY 135
1/28/2020 23:39,511NYC,Incident on #M101Bus at Lexington Av and 112 St
1/28/2020 23:39,511NYC,Updated: Incident on #I278 WB from Vanderbilt Avenue to Exit 26 - Hamilton Avenue
1/28/2020 23:37,511NYC,Updated: Incident on #I278 EB from 38 Street to Exit 28B - Brooklyn Bridge
1/28/2020 23:31,511NYC,Special Event on #MadisonSquareGarden at the Arena
1/28/2020 23:30,511nyLongIsland,Updated: Incident on #MeadowbrookStateParkway SB at Exit M1 - Old Country Road
1/28/2020 23:28,511NYMidHudson,Incident on #NY9A NB at Ashford Avenue; CR 134
1/28/2020 23:25,511nyBDFV,Incident on #DLine at 125th Street Station
1/28/2020 23:25,511nyACE,Incident on #ALine NB at 125th Street Station
1/28/2020 23:25,511NYC,Incident on #DLine at 125th Street Station
1/28/2020 23:25,511NYC,Incident on #ALine NB at 125th Street Station
1/28/2020 23:23,511nyBDFV,Incident on #BLine NB from 59th Street-Columbus Circle Station to 125th Street Station
1/28/2020 23:23,511nyACE,Incident on #CLine from 59th Street-Columbus Circle Station to 125th Street Station
1/28/2020 23:23,511NYC,Incident on #BLine NB from 59th Street-Columbus Circle Station to 125th Street Station
1/28/2020 23:21,511NY,Cleared: Incident on #NJ24 EB at Exit 2 - CR 510/Columbia Turnpike
1/28/2020 23:18,511NYMidHudson,Incident on #NY17 EB at Exit 126 - NY 94
1/28/2020 23:17,511NYMidHudson,Incident on #HutchinsonRiverParkwayWestchester SB at Exit 27 - NY 120
1/28/2020 23:17,511NYMidHudson,Incident on #I87NYSThruway SB from Before Exit 14 (I-87) - Spring Valley (Rte 59) to Exit 13 (I-87) -
1/28/2020 23:13,511nyAlbany,Updated: Incident on #NY67 at Grandma Moses Rd
1/28/2020 23:11,511nyAdirondack,Updated: Incident on #NY67 at Grandma Moses Rd
1/28/2020 23:11,511NYMidHudson,Incident on #I84 WB at Exit 5 (I-84) - Maybrook (NY 208)
1/28/2020 23:11,511nyCNY,Incident on #I90NYSThruway WB from Before Exit 39 (I-90) - State Fair (I-690) to Exit 39 (I-90) - State Fair (I-690)
1/28/2020 23:10,511nyAdirondack,Incident on #NY67 at Grandma Moses Rd
1/28/2020 23:09,511NYMidHudson,Incident on #I84 WB at Exit 13 (I-84) - Poughkeepsie - Peekskill (US 9)
1/28/2020 23:03,511nyAlbany,Incident on #I90 EB at Exit 11E; US 9 north; US 20 east
1/28/2020 23:02,511nyCNY,Incident on #I81 NB at Exit 29N - NY 481; North Syracuse; Oswego
1/28/2020 23:02,511NYC,Updated: Incident on #BeltSystemSouthernParkway WB from 150th Street; Ramp to START ROUTE Belt System -
1/28/2020 23:00,511NYC,Updated: Incident on #BLine NB from Kings Highway Station to Prospect Park Station
1/28/2020 23:00,511nyBDFV,Updated: Incident on #BLine NB from Kings Highway Station to Prospect Park Station
1/28/2020 22:59,511NYMidHudson,Incident on #NY55 WB at Taconic State Parkway; Ramp
1/28/2020 22:58,511NYC,Updated: Incident on #I87MajorDeeganExpressway NB from START ROUTE I-87; I-278 Bruckner Expressway; Exit 47
1/28/2020 22:57,511NYC,Incident on #I87MajorDeeganExpressway NB at Exit 8 - West 179th Street
1/28/2020 22:51,511NYC,Incident on #BLine NB at Newkirk Avenue Station
1/28/2020 22:50,511NYMidHudson,Incident on #I95NewEnglandThruway SB from Before Connecticut State Line (I-95) to Exit 21 (I-95) - White Plains
1/28/2020 22:50,511NYC,Construction on #PortWashingtonBranch EB from New York Penn Station to Great Neck Station
1/28/2020 22:49,511NY,Cleared: Incident on #NJ35 NB at CR 10/West Front St
1/28/2020 22:49,511NY,Updated: Incident on #I280 WB from East of Exit 16E - Essex St to Exit 14W - Clifton Av
1/28/2020 22:49,511NY,Cleared: Incident on #I495 EB at Exit 35 - Shelter Rock Road; East Bound
1/28/2020 22:49,511NY,Updated: Incident on #I678 SB from Jackie Robinson Parkway to Exit 4 - Liberty Avenue
1/28/2020 22:49,511NYC,Updated: Incident on #I678 SB from Jackie Robinson Parkway to Exit 4 - Liberty Avenue
1/28/2020 22:48,511NYC,Updated: Incident on #I678 NB from Foch Boulevard; Ramp to Exit 8 - Main Street
1/28/2020 22:48,511NYC,Updated: Incident on #B4Bus from Bay Ridge Parkway : 20th Street to Bay Ridge Parkway : 18th Avenue
1/28/2020 22:48,511NY,Updated: Incident on #GrandCentralParkway EB from Exit 11 - Jewel Avenue; Ramp to Exit 13 - I-678 - Van
1/28/2020 22:48,511NY,Cleared: Incident on #I84W WB at 0.25 miles before Exit 48 (SPRING ST)
1/28/2020 22:47,511NY,Cleared: Incident on #SagtikosStateParkway SB at Exit S3 - Pine Aire Drive
1/28/2020 22:46,511NY,Cleared: Construction on #BabylonBranch EB at Atlantic Terminal
1/28/2020 22:45,511NY,Updated: Incident on #S15N NB at Exit 41 (RTE 33)
1/28/2020 22:45,511NY,Updated: Incident on #NY440 SB from South Avenue to Veterans Road West; Victory Boulevard
1/28/2020 22:45,511NY,Incident on #I76 WB at Walt Whitman Bridge
1/28/2020 22:45,511NY,Incident on #I78 EB at New Jersey Turnpike Toll Plaza
1/28/2020 22:45,511NYC,Updated: Incident on #NY440 SB from South Avenue to Veterans Road West; Victory Boulevard
1/28/2020 22:44,511NY,Updated: Incident on #I76 EB from Walt Whitman Bridge to Exit 1A - NJ 42/I-295
1/28/2020 22:44,511NYC,Construction on #BabylonBranch EB at Atlantic Terminal
1/28/2020 22:44,511NY,Incident on #US19 SB from US 1&amp;9 Truck Route/Pulaski Skyway to I-78
1/28/2020 22:44,511NY,Updated: Incident on #I278 WB from Morgan Avenue to Exit 26 - Hamilton Avenue
1/28/2020 22:44,511NYC,Updated: Incident on #I278 EB from Exit 24 - NY 27; Prospect Expressway Exit to Atlantic Avenue
1/28/2020 22:44,511NY,Incident on #NewJerseyTurnpike at Interchange 13 - I-278/Goethals Bridge
1/28/2020 22:44,511NYC,Updated: Incident on #I278 WB from Morgan Avenue to Exit 26 - Hamilton Avenue
1/28/2020 22:44,511NY,Construction on #BabylonBranch EB at Atlantic Terminal
1/28/2020 22:44,511NYC,Updated: Incident on #I278 WB from Hylan Boulevard Exit; Ramp to Woolley Avenue
1/28/2020 22:43,511NY,Updated: Incident on #I676 SB at I-76
1/28/2020 22:43,511NY,Updated: Incident on #NJ35 NB at CR 10/West Front St
1/28/2020 22:41,511NY,Updated: Incident on #NJ55 NB at NJ 42
1/28/2020 22:41,511NY,Updated: Incident on #NJ42 SB at Exit 10B - CR 681/Lower Landing Rd
1/28/2020 22:41,511NY,Updated: Incident on #NewJerseyTurnpikeWesternSpur SB from North of Interchange 15W - I-280 to South
1/28/2020 22:41,511NY,Updated: Incident on #NJ70 EB from CR 644/Grove St/Haddonfield Rd to Cropwell Rd
1/28/2020 22:40,511NY,Incident on #I280 EB from Exit 8 - CR 577 to Exit 11 - Freeway Drive East/West
1/28/2020 22:40,511NY,Cleared: Incident on #I81 NB at Exit 29N - NY 481; North Syracuse; Oswego
1/28/2020 22:38,511NY,Cleared: Incident on #I84 WB at Exit 5 (I-84) - Maybrook (NY 208)
1/28/2020 22:38,511NY,Cleared: Incident on #SprainBrookStateParkway SB at Central Park Avenue; NY 100
1/28/2020 22:38,511NY,Updated: Incident on #I295 SB from North of Exit 36 - NJ 73 to Exit 26S - NJ 42/I-76/I-676
1/28/2020 22:37,511NY,Incident on #MeadowbrookStateParkway SB at Exit M1 - Old Country Road
1/28/2020 22:37,511NY,Incident on #US30 EB at US 130/Collingswood Circle
1/28/2020 22:37,511NYC,Construction on #BabylonBranch EB from New York Penn Station to Jamaica Station
1/28/2020 22:37,511nyLongIsland,Incident on #MeadowbrookStateParkway SB at Exit M1 - Old Country Road
1/28/2020 22:37,511NYC,Incident on #6Line NB from Parkchester-E 177th Street Station to Pelham Bay Park Station
1/28/2020 22:37,511NY,Construction on #BabylonBranch EB from New York Penn Station to Jamaica Station
1/28/2020 22:37,511NY,Incident on #6Line NB from Parkchester-E 177th Street Station to Pelham Bay Park Station
1/28/2020 22:36,511NY,Construction on #BabylonBranch WB from Babylon Station to New York Penn Station
1/28/2020 22:36,511NY,Incident on #I95N NB at 0.16 miles beyond Exit 6 (HARVARD AVE)
1/28/2020 22:36,511nyLongIsland,Construction on #BabylonBranch WB from Babylon Station to New York Penn Station
1/28/2020 22:35,511nyWNY,Incident on #I190NiagaraThruway NB from After Exit N8 (I-190) - Niagra St to Exit N9 (I-190) - Peace Bridge - Canada
1/28/2020 22:35,511NY,Cleared: Construction on #611Bus at Trenton
1/28/2020 22:35,511NY,Incident on #I190NiagaraThruway NB from After Exit N8 (I-190) - Niagra St to Exit N9 (I-190) - Peace Bridge - Canada
1/28/2020 22:35,511NY,Incident on #NJ3 EB from New Jersey Turnpike - Eastern Spur to NJ 495
1/28/2020 22:35,511NY,Updated: Incident on #PulaskiSkyway NB at Tonnelle Circle
1/28/2020 22:35,511NY,Incident on #NJ70 WB at CR 48/Riverview Dr
1/28/2020 22:34,511NY,Construction on #PortJeffersonBranch EB from New York Penn Station to Cold Spring Harbor Station
1/28/2020 22:34,511NYC,Construction on #PortJeffersonBranch EB from New York Penn Station to Cold Spring Harbor Station
1/28/2020 22:33,511NY,Construction on #FarRockawayBranch EB from New York Penn Station to Far Rockaway Station
1/28/2020 22:33,511NY,Incident on #S9S SB at 1.50 miles before Exit 16 (RTE 17&amp; RTE 66)
1/28/2020 22:33,511NY,Incident on #NJ17 SB from NJ 4 to Central Ave
1/28/2020 22:33,511NYC,Construction on #FarRockawayBranch EB from New York Penn Station to Far Rockaway Station
1/28/2020 22:33,511NY,Incident on #I91S SB at 0.20 miles before Exit 34 (RTE 159)
1/28/2020 22:32,511NY,Updated: Incident on #I495 EB from Exit 17E - I-278 to Exit 24 - Kissena Boulevard / 164th Street
1/28/2020 22:32,511NY,Incident on #NJ4 WB from New Jersey Turnpike/I-95/George Washington Bridge to NJ 93/Grand Ave
1/28/2020 22:32,511NYC,Updated: Incident on #I495 EB from Exit 17E - I-278 to Exit 24 - Kissena Boulevard / 164th Street
1/28/2020 22:31,511NY,Updated: Incident on #GrandCentralParkway EB from Exit 6 - LaGuardia Airport Terminal B and 94th Street
1/28/2020 22:31,511NY,Updated: Incident on #NJ4 EB from River Rd to Belle Ave
1/28/2020 22:31,511NYC,Updated: Incident on #GrandCentralParkway EB from Exit 6 - LaGuardia Airport Terminal B and 94th Street
1/28/2020 22:31,511NYMidHudson,Incident on #I84 WB at Exit 5 (I-84) - Maybrook (NY 208)
1/28/2020 22:31,511NY,Incident on #I84 WB at Exit 5 (I-84) - Maybrook (NY 208)
1/28/2020 22:30,511NY,Updated: Incident on #NJ4 WB from East of River Rd to NJ 17
1/28/2020 22:30,511NY,Incident on #TaconicStateParkway NB at ROUTE 217; Ramp
1/28/2020 22:30,511NY,Updated: Incident on #LincolnTunnel EB at from New Jersey.
1/28/2020 22:30,511NY,Incident on #I95 NB from START ROUTE I-95; George Washington Bridge to 3rd Avenue; Exit 3
1/28/2020 22:30,511NYMidHudson,Incident on #TaconicStateParkway NB at ROUTE 217; Ramp
1/28/2020 22:30,511NYC,Incident on #I95 NB from START ROUTE I-95; George Washington Bridge to 3rd Avenue; Exit 3
1/28/2020 22:30,511NYC,Updated: Incident on #LincolnTunnel EB at from New Jersey.
1/28/2020 22:30,511NY,Cleared: Incident on #ELine Both directions from Jamaica Center-Parsons/Archer Station to Briarwood-Van Wyck Boulevard Station
1/28/2020 22:29,511NY,Updated: Incident on #US30 EB at Airport Circle/US 130/NJ 38
1/28/2020 22:29,511NY,Updated: Incident on #NJ208 Both directions from North of Fair Lawn Av to Lincoln Av
1/28/2020 22:29,511nyAlbany,Incident on #I87Northway NB at Exit 9; NY 146
1/28/2020 22:29,511NY,Updated: Incident on #NJ17 SB from South of Ridgewood Ave to Passaic St
1/28/2020 22:29,511NY,Incident on #I87Northway NB at Exit 9; NY 146
1/28/2020 22:28,511NY,Updated: Incident on #I80 WB from West of Exit 62 - Garden State Parkway to Exit 58 - Madison Ave
1/28/2020 22:27,511NY,Updated: Incident on #NJ21 NB from Exit 13 - Ackerman Av to Exit 14 - US 46
1/28/2020 22:27,511NY,Cleared: Incident on #I87Northway SB at Exit 18
1/28/2020 22:27,511NY,Incident on #I91S SB at Exit 19 (BALDWIN AVE)
1/28/2020 22:26,511NY,Updated: Incident on #US46 EB from CR 640/Riverview Dr to CR 621/Valley Rd
1/28/2020 22:26,511NY,Updated: Incident on #US202 NB from CR 670/Alps Rd to NJ 23
1/28/2020 22:26,511NY,Incident on #NJ35 SB at CR 520/Broad St/Newman Springs Rd
1/28/2020 22:25,511NY,Cleared: Incident on #6Line NB at 14th Street-Union Square Station
1/28/2020 22:24,511NY,Incident on #SagtikosStateParkway SB at Exit S3 - Pine Aire Drive
1/28/2020 22:24,511NY,Cleared: Incident on #NJ24 WB at Exit 7 - NJ 124/JFK Parkway
1/28/2020 22:24,511nyLongIsland,Incident on #SagtikosStateParkway SB at Exit S3 - Pine Aire Drive
1/28/2020 22:24,511NY,Updated: Incident on #NJ24 WB from West of Exit 2 - CR 510/Columbia Turnpike to I-287
1/28/2020 22:24,511NY,Updated: Incident on #I84E EB at Exit 3 (US 7 SB)
1/28/2020 22:23,511NY,Incident on #US30 EB at CR 608/Baird Blvd
1/28/2020 22:23,511NY,Incident on #NJ35 SB at North of CR 524/Atlantic Ave
1/28/2020 22:23,511NY,Incident on #I287 SB from North of Exit 14 - US 22 to South of Exit 13 - NJ 28
1/28/2020 22:23,511NY,Updated: Incident on #GardenStateParkway SB from South of Exit 135 - Central Ave to Exit 130B-A - US 1
1/28/2020 22:22,511NYC,Incident on #I87MajorDeeganExpressway SB from West 231st Street; Ramp to Exit 7N-7S 7N &amp; - I-95-Cross
1/28/2020 22:22,511NY,Updated: Incident on #HenryHudsonParkway NB at Exit - West 129th Street; Ramp
1/28/2020 22:22,511NY,Incident on #I87MajorDeeganExpressway SB from West 231st Street; Ramp to Exit 7N-7S 7N &amp; - I-95-Cross
1/28/2020 22:22,511NY,Construction on #NJ45 NB at South of CR 668/Swedesboro-Harrisonville Rd
1/28/2020 22:22,511NYC,Updated: Incident on #HenryHudsonParkway NB at Exit - West 129th Street; Ramp
1/28/2020 22:22,511NY,Cleared: Incident on #US30 EB at CR 608/Baird Blvd
1/28/2020 22:22,511NY,Cleared: Construction on #BronxRiverAvenue SB from East 177th Street to East 174th Street
1/28/2020 22:21,511NY,Updated: Incident on #I287 SB from North of Exit 6 - CR 665/Washington Ave to Exit 3 - New Durham Rd
1/28/2020 22:20,511NY,Updated: Incident on #US206 SB at CR 546/Franklin Corner Rd
1/28/2020 22:20,511NY,Updated: Incident on #US1 NB from Woodbridge Av to Old Post Rd-North
1/28/2020 22:20,511NY,Updated: Incident on #I295 SB at Exit 68 - CR 583/Princeton Pike
1/28/2020 22:20,511NY,Updated: Incident on #US9NJ35 SB from Victory Circle to Raritan St
1/28/2020 22:20,511NY,Updated: Incident on #NJ73 Both directions at CR 616/Church Rd
1/28/2020 22:20,511NY,Incident on #I295 NB at Exit 26N - I-76/I-676
1/28/2020 22:19,511NY,Updated: Incident on #NJ18 SB from George St to CR 527/Old Bridge Tpke/Edgeboro Rd
1/28/2020 22:19,511NY,Updated: Incident on #US9 Both directions at CR 528/Central Ave
1/28/2020 22:19,511NY,Updated: Incident on #NJ129 SB at CR 650/Lalor St
1/28/2020 22:19,511NY,Updated: Incident on #NJ29 SB at Thunder Rd/Cass St
1/28/2020 22:19,511NY,Updated: Incident on #US1 Both directions from Meadow Rd to Washington Rd
1/28/2020 22:19,511NY,Cleared: Incident on #I295 SB at Exit 30 - Warwick Rd
1/28/2020 22:18,511NY,Cleared: Incident on #1Line Both directions at 242nd Street-Van Cortlandt Park Station
